@relation GOLDSTANDARD_AROUSAL

@attribute Instance_name string
@attribute frameTime numeric
@attribute GoldStandard numeric


@data
dev_1,148.64,-0.1495915
dev_1,148.68,-0.1479248
dev_1,148.72,-0.1445915
dev_1,148.76,-0.1429248
dev_1,148.8,-0.1395915
dev_1,148.84,-0.1395915
dev_1,148.88,-0.1379248
dev_1,148.92,-0.1379248
dev_1,148.96,-0.1345915
dev_1,149,-0.1345915
dev_1,149.04,-0.1329248
dev_1,149.08,-0.1345915
dev_1,149.12,-0.1345915
dev_1,149.16,-0.1345915
dev_1,149.2,-0.1345915
dev_1,149.24,-0.1329248
dev_1,149.28,-0.1329248
dev_1,149.32,-0.1329248
dev_1,149.36,-0.1312582
dev_1,149.4,-0.1295915
dev_1,149.44,-0.1279248
dev_1,149.48,-0.1279248
dev_1,149.52,-0.1262582
dev_1,149.56,-0.1229248
dev_1,149.6,-0.1145915
dev_1,149.64,-0.1145915
dev_1,149.68,-0.1129248
dev_1,149.72,-0.1129248
dev_1,149.76,-0.1129248
dev_1,149.8,-0.1112582
dev_1,149.84,-0.1079248
dev_1,149.88,-0.1062582
dev_1,149.92,-0.1045915
dev_1,149.96,-0.1012582
dev_1,150,-0.0995915
dev_1,150.04,-0.09292484
dev_1,150.08,-0.0895915
dev_1,150.12,-0.08625817
dev_1,150.16,-0.08125817
dev_1,150.2,-0.07792484
dev_1,150.24,-0.07292484
dev_1,150.28,-0.06292484
dev_1,150.32,-0.05792484
dev_1,150.36,-0.05792484
dev_1,150.4,-0.05292484
dev_1,150.44,-0.04792484
dev_1,150.48,-0.0445915
dev_1,150.52,-0.04292484
dev_1,150.56,-0.04292484
dev_1,150.6,-0.0395915
dev_1,150.64,-0.03625817
dev_1,150.68,-0.03125817
dev_1,150.72,-0.02792484
dev_1,150.76,-0.02625817
dev_1,150.8,-0.02625817
dev_1,150.84,-0.0245915
dev_1,150.88,-0.0245915
dev_1,150.92,-0.02292484
dev_1,150.96,-0.02125817
dev_1,151,-0.02125817
dev_1,151.04,-0.02125817
dev_1,151.08,-0.0195915
dev_1,151.12,-0.0195915
dev_1,151.16,-0.01792484
dev_1,151.2,-0.0145915
dev_1,151.24,-0.0145915
dev_1,151.28,-0.01292484
dev_1,151.32,-0.01125817
dev_1,151.36,-0.01125817
dev_1,151.4,-0.01125817
dev_1,151.44,-0.009591502
dev_1,151.48,-0.004591502
dev_1,151.52,-0.004591502
dev_1,151.56,-0.002924835
dev_1,151.6,-0.002924835
dev_1,151.64,-0.002924835
dev_1,151.68,-0.002924835
dev_1,151.72,-0.001258169
dev_1,151.76,-0.001258169
dev_1,151.8,0.0004084979
dev_1,151.84,0.002075165
dev_1,151.88,0.002075165
dev_1,151.92,0.002075165
dev_1,151.96,0.003741831
dev_1,152,0.0154085
dev_1,152.04,0.03374183
dev_1,152.08,0.05207516
dev_1,152.12,0.06374183
dev_1,152.16,0.0754085
dev_1,152.2,0.08874183
dev_1,152.24,0.1004085
dev_1,152.28,0.1087418
dev_1,152.32,0.1137418
dev_1,152.36,0.1204085
dev_1,152.4,0.1270752
dev_1,152.44,0.1337418
dev_1,152.48,0.1387418
dev_1,152.52,0.1470752
dev_1,152.56,0.1520752
dev_1,152.6,0.1570752
dev_1,152.64,0.1637418
dev_1,152.68,0.1720752
dev_1,152.72,0.1754085
dev_1,152.76,0.1820752
dev_1,152.8,0.1820752
dev_1,152.84,0.1870752
dev_1,152.88,0.1887418
dev_1,152.92,0.1887418
dev_1,152.96,0.1887418
dev_1,153,0.1887418
dev_1,153.04,0.1887418
dev_1,153.08,0.1887418
dev_1,153.12,0.1887418
dev_1,153.16,0.1887418
dev_1,153.2,0.1904085
dev_1,153.24,0.1904085
dev_1,153.28,0.1904085
dev_1,153.32,0.1904085
dev_1,153.36,0.1904085
dev_1,153.4,0.1920752
dev_1,153.44,0.1920752
dev_1,153.48,0.1920752
dev_1,153.52,0.1937418
dev_1,153.56,0.1937418
dev_1,153.6,0.1937418
dev_1,153.64,0.1937418
dev_1,153.68,0.1937418
dev_1,153.72,0.1937418
dev_1,153.76,0.1920752
dev_1,153.8,0.1920752
dev_1,153.84,0.1920752
dev_1,153.88,0.1920752
dev_1,153.92,0.1920752
dev_1,153.96,0.1954085
dev_1,154,0.1954085
dev_1,154.04,0.1970752
dev_1,154.08,0.2004085
dev_1,154.12,0.2004085
dev_1,154.16,0.2004085
dev_1,154.2,0.2004085
dev_1,154.24,0.2020752
dev_1,154.28,0.2037418
dev_1,154.32,0.2037418
dev_1,154.36,0.2037418
dev_1,154.4,0.2037418
dev_1,154.44,0.2037418
dev_1,154.48,0.2037418
dev_1,154.52,0.2037418
dev_1,154.56,0.2037418
dev_1,154.6,0.2037418
dev_1,154.64,0.2037418
dev_1,154.68,0.2037418
dev_1,154.72,0.2054085
dev_1,154.76,0.2054085
dev_1,154.8,0.2054085
dev_1,154.84,0.2054085
dev_1,154.88,0.2070752
dev_1,154.92,0.2087418
dev_1,154.96,0.2087418
dev_1,155,0.2087418
dev_1,155.04,0.2104085
dev_1,155.08,0.2104085
dev_1,155.12,0.2120752
dev_1,155.16,0.2120752
dev_1,155.2,0.2137418
dev_1,155.24,0.2154085
dev_1,155.28,0.2154085
dev_1,155.32,0.2154085
dev_1,155.36,0.2170752
dev_1,155.4,0.2170752
dev_1,155.44,0.2187418
dev_1,155.48,0.2204085
dev_1,155.52,0.2220752
dev_1,155.56,0.2237418
dev_1,155.6,0.2270752
dev_1,155.64,0.2287418
dev_1,155.68,0.2320752
dev_1,155.72,0.2337418
dev_1,155.76,0.2387418
dev_1,155.8,0.2454085
dev_1,155.84,0.2487418
dev_1,155.88,0.2537418
dev_1,155.92,0.2537418
dev_1,155.96,0.2537418
dev_1,156,0.2554085
dev_1,156.04,0.2554085
dev_1,156.08,0.2587418
dev_1,156.12,0.2620752
dev_1,156.16,0.2670752
dev_1,156.2,0.2720752
dev_1,156.24,0.2804085
dev_1,156.28,0.2870752
dev_1,156.32,0.2904085
dev_1,156.36,0.2954085
dev_1,156.4,0.3020752
dev_1,156.44,0.3004085
dev_1,156.48,0.3004085
dev_1,156.52,0.3020752
dev_1,156.56,0.3054085
dev_1,156.6,0.3070752
dev_1,156.64,0.3070752
dev_1,156.68,0.3070752
dev_1,156.72,0.3087418
dev_1,156.76,0.3070752
dev_1,156.8,0.3070752
dev_1,156.84,0.3070752
dev_1,156.88,0.3070752
dev_1,156.92,0.3054085
dev_1,156.96,0.3020752
dev_1,157,0.3020752
dev_1,157.04,0.3020752
dev_1,157.08,0.3020752
dev_1,157.12,0.3037418
dev_1,157.16,0.3037418
dev_1,157.2,0.3054085
dev_1,157.24,0.3054085
dev_1,157.28,0.3054085
dev_1,157.32,0.3070752
dev_1,157.36,0.3087418
dev_1,157.4,0.3104085
dev_1,157.44,0.3137418
dev_1,157.48,0.3154085
dev_1,157.52,0.3154085
dev_1,157.56,0.3204085
dev_1,157.6,0.3237418
dev_1,157.64,0.3237418
dev_1,157.68,0.3254085
dev_1,157.72,0.3254085
dev_1,157.76,0.3254085
dev_1,157.8,0.3254085
dev_1,157.84,0.3254085
dev_1,157.88,0.3254085
dev_1,157.92,0.3237418
dev_1,157.96,0.3237418
dev_1,158,0.3254085
dev_1,158.04,0.3254085
dev_1,158.08,0.3254085
dev_1,158.12,0.3237418
dev_1,158.16,0.3270752
dev_1,158.2,0.3254085
dev_1,158.24,0.3270752
dev_1,158.28,0.3270752
dev_1,158.32,0.3270752
dev_1,158.36,0.3237418
dev_1,158.4,0.3204085
dev_1,158.44,0.3204085
dev_1,158.48,0.3187418
dev_1,158.52,0.3187418
dev_1,158.56,0.3187418
dev_1,158.6,0.3204085
dev_1,158.64,0.3204085
dev_1,158.68,0.3254085
dev_1,158.72,0.3270752
dev_1,158.76,0.3287418
dev_1,158.8,0.3320752
dev_1,158.84,0.3337418
dev_1,158.88,0.3337418
dev_1,158.92,0.3337418
dev_1,158.96,0.3337418
dev_1,159,0.3320752
dev_1,159.04,0.3320752
dev_1,159.08,0.3337418
dev_1,159.12,0.3320752
dev_1,159.16,0.3304085
dev_1,159.2,0.3270752
dev_1,159.24,0.3270752
dev_1,159.28,0.3270752
dev_1,159.32,0.3287418
dev_1,159.36,0.3304085
dev_1,159.4,0.3320752
dev_1,159.44,0.3354085
dev_1,159.48,0.3387418
dev_1,159.52,0.3437418
dev_1,159.56,0.3454085
dev_1,159.6,0.3470752
dev_1,159.64,0.3470752
dev_1,159.68,0.3470752
dev_1,159.72,0.3470752
dev_1,159.76,0.3470752
dev_1,159.8,0.3487418
dev_1,159.84,0.3504085
dev_1,159.88,0.3504085
dev_1,159.92,0.3504085
dev_1,159.96,0.3470752
dev_1,160,0.3470752
dev_1,160.04,0.3504085
dev_1,160.08,0.3504085
dev_1,160.12,0.3520752
dev_1,160.16,0.3537418
dev_1,160.2,0.3587418
dev_1,160.24,0.3637418
dev_1,160.28,0.3670752
dev_1,160.32,0.3670752
dev_1,160.36,0.3837418
dev_1,160.4,0.3987418
dev_1,160.44,0.4004085
dev_1,160.48,0.4020752
dev_1,160.52,0.4054085
dev_1,160.56,0.4070752
dev_1,160.6,0.4070752
dev_1,160.64,0.4087418
dev_1,160.68,0.4087418
dev_1,160.72,0.4087418
dev_1,160.76,0.4037418
dev_1,160.8,0.3987418
dev_1,160.84,0.3987418
dev_1,160.88,0.3970752
dev_1,160.92,0.3954085
dev_1,160.96,0.3954085
dev_1,161,0.3987418
dev_1,161.04,0.3987418
dev_1,161.08,0.3954085
dev_1,161.12,0.3920752
dev_1,161.16,0.3920752
dev_1,161.2,0.3904085
dev_1,161.24,0.3904085
dev_1,161.28,0.3887418
dev_1,161.32,0.3904085
dev_1,161.36,0.3920752
dev_1,161.4,0.3937418
dev_1,161.44,0.3937418
dev_1,161.48,0.3920752
dev_1,161.52,0.3904085
dev_1,161.56,0.3904085
dev_1,161.6,0.3904085
dev_1,161.64,0.3904085
dev_1,161.68,0.3887418
dev_1,161.72,0.3887418
dev_1,161.76,0.3887418
dev_1,161.8,0.3854085
dev_1,161.84,0.3854085
dev_1,161.88,0.3837418
dev_1,161.92,0.3804085
dev_1,161.96,0.3804085
dev_1,162,0.3787418
dev_1,162.04,0.3787418
dev_1,162.08,0.3787418
dev_1,162.12,0.3787418
dev_1,162.16,0.3770752
dev_1,162.2,0.3770752
dev_1,162.24,0.3754085
dev_1,162.28,0.3737418
dev_1,162.32,0.3720752
dev_1,162.36,0.3704085
dev_1,162.4,0.3654085
dev_1,162.44,0.3587418
dev_1,162.48,0.3537418
dev_1,162.52,0.3504085
dev_1,162.56,0.3454085
dev_1,162.6,0.3437418
dev_1,162.64,0.3404085
dev_1,162.68,0.3387418
dev_1,162.72,0.3337418
dev_1,162.76,0.3304085
dev_1,162.8,0.3287418
dev_1,162.84,0.3270752
dev_1,162.88,0.3237418
dev_1,162.92,0.3187418
dev_1,162.96,0.3170752
dev_1,163,0.3154085
dev_1,163.04,0.3104085
dev_1,163.08,0.3054085
dev_1,163.12,0.2987418
dev_1,163.16,0.2904085
dev_1,163.2,0.2720752
dev_1,163.24,0.2504085
dev_1,163.28,0.2287418
dev_1,163.32,0.2170752
dev_1,163.36,0.2070752
dev_1,163.4,0.2020752
dev_1,163.44,0.1954085
dev_1,163.48,0.1870752
dev_1,163.52,0.1737418
dev_1,163.56,0.1637418
dev_1,163.6,0.1554085
dev_1,163.64,0.1504085
dev_1,163.68,0.1470752
dev_1,163.72,0.1420752
dev_1,163.76,0.1404085
dev_1,163.8,0.1387418
dev_1,163.84,0.1370752
dev_1,163.88,0.1354085
dev_1,163.92,0.1337418
dev_1,163.96,0.1337418
dev_1,164,0.1320752
dev_1,164.04,0.1304085
dev_1,164.08,0.1287418
dev_1,164.12,0.1220752
dev_1,164.16,0.1170752
dev_1,164.2,0.1154085
dev_1,164.24,0.1087418
dev_1,164.28,0.1070752
dev_1,164.32,0.09707516
dev_1,164.36,0.0904085
dev_1,164.4,0.08207516
dev_1,164.44,0.07874183
dev_1,164.48,0.07707516
dev_1,164.52,0.0704085
dev_1,164.56,0.06207516
dev_1,164.6,0.05207516
dev_1,164.64,0.03874183
dev_1,164.68,0.03374183
dev_1,164.72,0.03207516
dev_1,164.76,0.0304085
dev_1,164.8,0.02874183
dev_1,164.84,0.02874183
dev_1,164.88,0.02374183
dev_1,164.92,0.0104085
dev_1,164.96,0.0004084979
dev_1,165,-0.009591502
dev_1,165.04,-0.0145915
dev_1,165.08,-0.01625817
dev_1,165.12,-0.01625817
dev_1,165.16,-0.01792484
dev_1,165.2,-0.0195915
dev_1,165.24,-0.0195915
dev_1,165.28,-0.0195915
dev_1,165.32,-0.02125817
dev_1,165.36,-0.02625817
dev_1,165.4,-0.0395915
dev_1,165.44,-0.04792484
dev_1,165.48,-0.04792484
dev_1,165.52,-0.0495915
dev_1,165.56,-0.05125817
dev_1,165.6,-0.05292484
dev_1,165.64,-0.05292484
dev_1,165.68,-0.0545915
dev_1,165.72,-0.05625817
dev_1,165.76,-0.0595915
dev_1,165.8,-0.06125817
dev_1,165.84,-0.06292484
dev_1,165.88,-0.0645915
dev_1,165.92,-0.06625817
dev_1,165.96,-0.06625817
dev_1,166,-0.06625817
dev_1,166.04,-0.0695915
dev_1,166.08,-0.07125817
dev_1,166.12,-0.07125817
dev_1,166.16,-0.07125817
dev_1,166.2,-0.07125817
dev_1,166.24,-0.07125817
dev_1,166.28,-0.07125817
dev_1,166.32,-0.07125817
dev_1,166.36,-0.07125817
dev_1,166.4,-0.07125817
dev_1,166.44,-0.07125817
dev_1,166.48,-0.07125817
dev_1,166.52,-0.0695915
dev_1,166.56,-0.06792484
dev_1,166.6,-0.06792484
dev_1,166.64,-0.06792484
dev_1,166.68,-0.06792484
dev_1,166.72,-0.0595915
dev_1,166.76,-0.05292484
dev_1,166.8,-0.0445915
dev_1,166.84,-0.03292484
dev_1,166.88,-0.01125817
dev_1,166.92,0.0154085
dev_1,166.96,0.03207516
dev_1,167,0.03874183
dev_1,167.04,0.04207516
dev_1,167.08,0.04707516
dev_1,167.12,0.05374183
dev_1,167.16,0.0554085
dev_1,167.2,0.05374183
dev_1,167.24,0.05207516
dev_1,167.28,0.0504085
dev_1,167.32,0.04707516
dev_1,167.36,0.04207516
dev_1,167.4,0.03707516
dev_1,167.44,0.03207516
dev_1,167.48,0.02707516
dev_1,167.52,0.02207516
dev_1,167.56,0.01707516
dev_1,167.6,0.0104085
dev_1,167.64,0.002075165
dev_1,167.68,-0.004591502
dev_1,167.72,-0.01125817
dev_1,167.76,-0.01792484
dev_1,167.8,-0.0245915
dev_1,167.84,-0.0295915
dev_1,167.88,-0.03792484
dev_1,167.92,-0.04292484
dev_1,167.96,-0.0445915
dev_1,168,-0.04125817
dev_1,168.04,-0.04292484
dev_1,168.08,-0.0445915
dev_1,168.12,-0.0445915
dev_1,168.16,-0.04292484
dev_1,168.2,-0.04292484
dev_1,168.24,-0.0445915
dev_1,168.28,-0.0445915
dev_1,168.32,-0.0445915
dev_1,168.36,-0.0445915
dev_1,168.4,-0.04292484
dev_1,168.44,-0.03792484
dev_1,168.48,-0.03792484
dev_1,168.52,-0.03792484
dev_1,168.56,-0.03625817
dev_1,168.6,-0.0395915
dev_1,168.64,-0.0345915
dev_1,168.68,-0.0295915
dev_1,168.72,-0.0295915
dev_1,168.76,-0.03125817
dev_1,168.8,-0.03125817
dev_1,168.84,-0.0295915
dev_1,168.88,-0.02792484
dev_1,168.92,-0.03292484
dev_1,168.96,-0.03792484
dev_1,169,-0.0445915
dev_1,169.04,-0.04625817
dev_1,169.08,-0.0495915
dev_1,169.12,-0.05292484
dev_1,169.16,-0.05792484
dev_1,169.2,-0.06292484
dev_1,169.24,-0.06292484
dev_1,169.28,-0.0645915
dev_1,169.32,-0.0645915
dev_1,169.36,-0.0645915
dev_1,169.4,-0.06292484
dev_1,169.44,-0.0645915
dev_1,169.48,-0.06625817
dev_1,169.52,-0.06792484
dev_1,169.56,-0.0745915
dev_1,169.6,-0.07625817
dev_1,169.64,-0.07625817
dev_1,169.68,-0.07625817
dev_1,169.72,-0.07792484
dev_1,169.76,-0.0795915
dev_1,169.8,-0.0795915
dev_1,169.84,-0.0795915
dev_1,169.88,-0.0795915
dev_1,169.92,-0.0795915
dev_1,169.96,-0.0795915
dev_1,170,-0.0795915
dev_1,170.04,-0.08292484
dev_1,170.08,-0.08292484
dev_1,170.12,-0.0845915
dev_1,170.16,-0.08792484
dev_1,170.2,-0.08792484
dev_1,170.24,-0.0895915
dev_1,170.28,-0.09292484
dev_1,170.32,-0.09625817
dev_1,170.36,-0.0995915
dev_1,170.4,-0.1029248
dev_1,170.44,-0.1079248
dev_1,170.48,-0.1179248
dev_1,170.52,-0.1245915
dev_1,170.56,-0.1295915
dev_1,170.6,-0.1329248
dev_1,170.64,-0.1362582
dev_1,170.68,-0.1395915
dev_1,170.72,-0.1429248
dev_1,170.76,-0.1429248
dev_1,170.8,-0.1462582
dev_1,170.84,-0.1462582
dev_1,170.88,-0.1479248
dev_1,170.92,-0.1495915
dev_1,170.96,-0.1529248
dev_1,171,-0.1529248
dev_1,171.04,-0.1529248
dev_1,171.08,-0.1529248
dev_1,171.12,-0.1529248
dev_1,171.16,-0.1545915
dev_1,171.2,-0.1545915
dev_1,171.24,-0.1562582
dev_1,171.28,-0.1562582
dev_1,171.32,-0.1579248
dev_1,171.36,-0.1579248
dev_1,171.4,-0.1595915
dev_1,171.44,-0.1595915
dev_1,171.48,-0.1595915
dev_1,171.52,-0.1595915
dev_1,171.56,-0.1595915
dev_1,171.6,-0.1579248
dev_1,171.64,-0.1595915
dev_1,171.68,-0.1595915
dev_1,171.72,-0.1595915
dev_1,171.76,-0.1595915
dev_1,171.8,-0.1595915
dev_1,171.84,-0.1629248
dev_1,171.88,-0.1662582
dev_1,171.92,-0.1729248
dev_1,171.96,-0.1762582
dev_1,172,-0.1779248
dev_1,172.04,-0.1795915
dev_1,172.08,-0.1812582
dev_1,172.12,-0.1829248
dev_1,172.16,-0.1845915
dev_1,172.2,-0.1879248
dev_1,172.24,-0.1862582
dev_1,172.28,-0.1862582
dev_1,172.32,-0.1879248
dev_1,172.36,-0.1862582
dev_1,172.4,-0.1862582
dev_1,172.44,-0.1845915
dev_1,172.48,-0.1879248
dev_1,172.52,-0.1879248
dev_1,172.56,-0.1879248
dev_1,172.6,-0.1895915
dev_1,172.64,-0.1912582
dev_1,172.68,-0.1912582
dev_1,172.72,-0.1912582
dev_1,172.76,-0.1912582
dev_1,172.8,-0.1945915
dev_1,172.84,-0.1945915
dev_1,172.88,-0.1962582
dev_1,172.92,-0.1962582
dev_1,172.96,-0.1962582
dev_1,173,-0.1962582
dev_1,173.04,-0.1962582
dev_1,173.08,-0.1962582
dev_1,173.12,-0.1962582
dev_1,173.16,-0.1979248
dev_1,173.2,-0.1979248
dev_1,173.24,-0.1995915
dev_1,173.28,-0.1995915
dev_1,173.32,-0.2012582
dev_1,173.36,-0.2012582
dev_1,173.4,-0.2012582
dev_1,173.44,-0.2012582
dev_1,173.48,-0.2012582
dev_1,173.52,-0.2012582
dev_1,173.56,-0.2012582
dev_1,173.6,-0.2012582
dev_1,173.64,-0.2012582
dev_1,173.68,-0.2012582
dev_1,173.72,-0.2012582
dev_1,173.76,-0.2012582
dev_1,173.8,-0.2012582
dev_1,173.84,-0.2012582
dev_1,173.88,-0.2012582
dev_1,173.92,-0.2012582
dev_1,173.96,-0.2012582
dev_1,174,-0.2012582
dev_1,174.04,-0.1995915
dev_1,174.08,-0.1995915
dev_1,174.12,-0.1995915
dev_1,174.16,-0.1995915
dev_1,174.2,-0.1995915
dev_1,174.24,-0.1995915
dev_1,174.28,-0.1995915
dev_1,174.32,-0.1995915
dev_1,174.36,-0.1995915
dev_1,174.4,-0.1995915
dev_1,174.44,-0.2012582
dev_1,174.48,-0.2012582
dev_1,174.52,-0.2029248
dev_1,174.56,-0.2029248
dev_1,174.6,-0.2029248
dev_1,174.64,-0.2029248
dev_1,174.68,-0.2029248
dev_1,174.72,-0.2029248
dev_1,174.76,-0.1979248
dev_1,174.8,-0.1945915
dev_1,174.84,-0.1879248
dev_1,174.88,-0.1829248
dev_1,174.92,-0.1812582
dev_1,174.96,-0.1795915
dev_1,175,-0.1779248
dev_1,175.04,-0.1729248
dev_1,175.08,-0.1645915
dev_1,175.12,-0.1595915
dev_1,175.16,-0.1579248
dev_1,175.2,-0.1579248
dev_1,175.24,-0.1562582
dev_1,175.28,-0.1562582
dev_1,175.32,-0.1562582
dev_1,175.36,-0.1529248
dev_1,175.4,-0.1562582
dev_1,175.44,-0.1595915
dev_1,175.48,-0.1595915
dev_1,175.52,-0.1562582
dev_1,175.56,-0.1579248
dev_1,175.6,-0.1579248
dev_1,175.64,-0.1595915
dev_1,175.68,-0.1629248
dev_1,175.72,-0.1629248
dev_1,175.76,-0.1645915
dev_1,175.8,-0.1645915
dev_1,175.84,-0.1629248
dev_1,175.88,-0.1629248
dev_1,175.92,-0.1629248
dev_1,175.96,-0.1629248
dev_1,176,-0.1595915
dev_1,176.04,-0.1545915
dev_1,176.08,-0.1495915
dev_1,176.12,-0.1445915
dev_1,176.16,-0.1395915
dev_1,176.2,-0.1379248
dev_1,176.24,-0.1329248
dev_1,176.28,-0.1295915
dev_1,176.32,-0.1295915
dev_1,176.36,-0.1295915
dev_1,176.4,-0.1279248
dev_1,176.44,-0.1262582
dev_1,176.48,-0.1245915
dev_1,176.52,-0.1245915
dev_1,176.56,-0.1212582
dev_1,176.6,-0.1195915
dev_1,176.64,-0.1162582
dev_1,176.68,-0.1062582
dev_1,176.72,-0.09792484
dev_1,176.76,-0.09792484
dev_1,176.8,-0.09792484
dev_1,176.84,-0.09292484
dev_1,176.88,-0.09125817
dev_1,176.92,-0.0895915
dev_1,176.96,-0.0895915
dev_1,177,-0.08292484
dev_1,177.04,-0.0595915
dev_1,177.08,-0.03625817
dev_1,177.12,-0.02125817
dev_1,177.16,-0.01125817
dev_1,177.2,-0.002924835
dev_1,177.24,0.0104085
dev_1,177.28,0.02874183
dev_1,177.32,0.04707516
dev_1,177.36,0.06374183
dev_1,177.4,0.0904085
dev_1,177.44,0.1104085
dev_1,177.48,0.1154085
dev_1,177.52,0.1204085
dev_1,177.56,0.1254085
dev_1,177.6,0.1270752
dev_1,177.64,0.1304085
dev_1,177.68,0.1320752
dev_1,177.72,0.1354085
dev_1,177.76,0.1370752
dev_1,177.8,0.1404085
dev_1,177.84,0.1404085
dev_1,177.88,0.1420752
dev_1,177.92,0.1420752
dev_1,177.96,0.1437418
dev_1,178,0.1437418
dev_1,178.04,0.1454085
dev_1,178.08,0.1470752
dev_1,178.12,0.1504085
dev_1,178.16,0.1520752
dev_1,178.2,0.1537418
dev_1,178.24,0.1537418
dev_1,178.28,0.1537418
dev_1,178.32,0.1537418
dev_1,178.36,0.1537418
dev_1,178.4,0.1537418
dev_1,178.44,0.1537418
dev_1,178.48,0.1520752
dev_1,178.52,0.1520752
dev_1,178.56,0.1520752
dev_1,178.6,0.1520752
dev_1,178.64,0.1520752
dev_1,178.68,0.1537418
dev_1,178.72,0.1537418
dev_1,178.76,0.1537418
dev_1,178.8,0.1570752
dev_1,178.84,0.1570752
dev_1,178.88,0.1587418
dev_1,178.92,0.1604085
dev_1,178.96,0.1604085
dev_1,179,0.1604085
dev_1,179.04,0.1604085
dev_1,179.08,0.1604085
dev_1,179.12,0.1620752
dev_1,179.16,0.1620752
dev_1,179.2,0.1620752
dev_1,179.24,0.1620752
dev_1,179.28,0.1637418
dev_1,179.32,0.1637418
dev_1,179.36,0.1620752
dev_1,179.4,0.1637418
dev_1,179.44,0.1654085
dev_1,179.48,0.1654085
dev_1,179.52,0.1654085
dev_1,179.56,0.1654085
dev_1,179.6,0.1654085
dev_1,179.64,0.1670752
dev_1,179.68,0.1687418
dev_1,179.72,0.1687418
dev_1,179.76,0.1687418
dev_1,179.8,0.1687418
dev_1,179.84,0.1687418
dev_1,179.88,0.1687418
dev_1,179.92,0.1704085
dev_1,179.96,0.1720752
dev_1,180,0.1720752
dev_1,180.04,0.1704085
dev_1,180.08,0.1704085
dev_1,180.12,0.1687418
dev_1,180.16,0.1687418
dev_1,180.2,0.1704085
dev_1,180.24,0.1704085
dev_1,180.28,0.1704085
dev_1,180.32,0.1704085
dev_1,180.36,0.1704085
dev_1,180.4,0.1687418
dev_1,180.44,0.1687418
dev_1,180.48,0.1670752
dev_1,180.52,0.1654085
dev_1,180.56,0.1637418
dev_1,180.6,0.1604085
dev_1,180.64,0.1587418
dev_1,180.68,0.1570752
dev_1,180.72,0.1570752
dev_1,180.76,0.1554085
dev_1,180.8,0.1537418
dev_1,180.84,0.1520752
dev_1,180.88,0.1487418
dev_1,180.92,0.1487418
dev_1,180.96,0.1470752
dev_1,181,0.1470752
dev_1,181.04,0.1454085
dev_1,181.08,0.1454085
dev_1,181.12,0.1454085
dev_1,181.16,0.1454085
dev_1,181.2,0.1437418
dev_1,181.24,0.1437418
dev_1,181.28,0.1437418
dev_1,181.32,0.1437418
dev_1,181.36,0.1437418
dev_1,181.4,0.1420752
dev_1,181.44,0.1437418
dev_1,181.48,0.1437418
dev_1,181.52,0.1437418
dev_1,181.56,0.1454085
dev_1,181.6,0.1454085
dev_1,181.64,0.1437418
dev_1,181.68,0.1420752
dev_1,181.72,0.1404085
dev_1,181.76,0.1354085
dev_1,181.8,0.1354085
dev_1,181.84,0.1337418
dev_1,181.88,0.1337418
dev_1,181.92,0.1320752
dev_1,181.96,0.1287418
dev_1,182,0.1287418
dev_1,182.04,0.1254085
dev_1,182.08,0.1254085
dev_1,182.12,0.1237418
dev_1,182.16,0.1237418
dev_1,182.2,0.1237418
dev_1,182.24,0.1237418
dev_1,182.28,0.1237418
dev_1,182.32,0.1237418
dev_1,182.36,0.1237418
dev_1,182.4,0.1237418
dev_1,182.44,0.1220752
dev_1,182.48,0.1204085
dev_1,182.52,0.1187418
dev_1,182.56,0.1170752
dev_1,182.6,0.1154085
dev_1,182.64,0.1154085
dev_1,182.68,0.1154085
dev_1,182.72,0.1154085
dev_1,182.76,0.1154085
dev_1,182.8,0.1154085
dev_1,182.84,0.1137418
dev_1,182.88,0.1137418
dev_1,182.92,0.1137418
dev_1,182.96,0.1137418
dev_1,183,0.1137418
dev_1,183.04,0.1137418
dev_1,183.08,0.1137418
dev_1,183.12,0.1104085
dev_1,183.16,0.1087418
dev_1,183.2,0.1087418
dev_1,183.24,0.1104085
dev_1,183.28,0.1104085
dev_1,183.32,0.1087418
dev_1,183.36,0.1087418
dev_1,183.4,0.1070752
dev_1,183.44,0.1070752
dev_1,183.48,0.1070752
dev_1,183.52,0.1054085
dev_1,183.56,0.1020752
dev_1,183.6,0.09874183
dev_1,183.64,0.09707516
dev_1,183.68,0.09374183
dev_1,183.72,0.0904085
dev_1,183.76,0.08707516
dev_1,183.8,0.08374183
dev_1,183.84,0.0804085
dev_1,183.88,0.07874183
dev_1,183.92,0.07874183
dev_1,183.96,0.07707516
dev_1,184,0.0754085
dev_1,184.04,0.07207516
dev_1,184.08,0.0704085
dev_1,184.12,0.06707516
dev_1,184.16,0.06374183
dev_1,184.2,0.0604085
dev_1,184.24,0.05374183
dev_1,184.28,0.03374183
dev_1,184.32,-0.0145915
dev_1,184.36,-0.05125817
dev_1,184.4,-0.06792484
dev_1,184.44,-0.0745915
dev_1,184.48,-0.0845915
dev_1,184.52,-0.09792484
dev_1,184.56,-0.1145915
dev_1,184.6,-0.1229248
dev_1,184.64,-0.1245915
dev_1,184.68,-0.1262582
dev_1,184.72,-0.1279248
dev_1,184.76,-0.1279248
dev_1,184.8,-0.1345915
dev_1,184.84,-0.1495915
dev_1,184.88,-0.1579248
dev_1,184.92,-0.1612582
